continent,iso_code,location,year,month,weekday,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,reproduction_rate,stringency_index,gdp_percentage_change
Europe,IRL,Ireland,2020,5,0,2020-05-11,23135.0,139.0,1467.0,9.0,4685.289,28.15,297.096,1.823,0.64,90.74,-3.200561874
Europe,IRL,Ireland,2020,5,1,2020-05-12,23242.0,107.0,1488.0,21.0,4706.958,21.67,301.349,4.253,0.64,90.74,-3.200561874
Europe,IRL,Ireland,2020,5,2,2020-05-13,23401.0,159.0,1497.0,9.0,4739.159,32.201,303.172,1.823,0.65,90.74,-3.200561874
Europe,IRL,Ireland,2020,5,3,2020-05-14,23827.0,426.0,1506.0,9.0,4825.432,86.273,304.994,1.823,0.66,90.74,-3.200561874
Europe,IRL,Ireland,2020,5,4,2020-05-15,23956.0,129.0,1518.0,12.0,4851.557,26.125,307.425,2.43,0.62,90.74,-3.200561874
Europe,IRL,Ireland,2020,5,5,2020-05-16,24048.0,92.0,1533.0,15.0,4870.189,18.632,310.462,3.038,0.59,90.74,-3.200561874
Europe,IRL,Ireland,2020,5,6,2020-05-17,24112.0,64.0,1543.0,10.0,4883.15,12.961,312.488,2.025,0.56,90.74,-3.200561874
Europe,IRL,Ireland,2020,5,0,2020-05-18,24200.0,88.0,1547.0,4.0,4900.972,17.822,313.298,0.81,0.55,83.33,-3.200561874
Europe,IRL,Ireland,2020,5,1,2020-05-19,24251.0,51.0,1561.0,14.0,4911.301,10.328,316.133,2.835,0.54,83.33,-3.200561874
Europe,IRL,Ireland,2020,5,2,2020-05-20,24315.0,64.0,1571.0,10.0,4924.262,12.961,318.158,2.025,0.54,83.33,-3.200561874
Europe,IRL,Ireland,2020,5,3,2020-05-21,24391.0,76.0,1583.0,12.0,4939.653,15.391,320.588,2.43,0.54,83.33,-3.200561874
Europe,IRL,Ireland,2020,5,4,2020-05-22,24506.0,115.0,1592.0,9.0,4962.943,23.29,322.411,1.823,0.55,83.33,-3.200561874
Europe,IRL,Ireland,2020,5,5,2020-05-23,24582.0,76.0,1604.0,12.0,4978.334,15.391,324.841,2.43,0.54,83.33,-3.200561874
Europe,IRL,Ireland,2020,5,6,2020-05-24,24639.0,57.0,1608.0,4.0,4989.878,11.544,325.651,0.81,0.54,83.33,-3.200561874
Europe,IRL,Ireland,2020,5,0,2020-05-25,24698.0,59.0,1606.0,-2.0,5001.827,11.949,325.246,-0.405,0.53,83.33,-3.200561874
Europe,IRL,Ireland,2020,5,1,2020-05-26,24735.0,37.0,1615.0,9.0,5009.32,7.493,327.069,1.823,0.53,83.33,-3.200561874
Europe,IRL,Ireland,2020,5,2,2020-05-27,24803.0,68.0,1631.0,16.0,5023.091,13.771,330.309,3.24,0.54,83.33,-3.200561874
Europe,IRL,Ireland,2020,5,3,2020-05-28,24841.0,38.0,1639.0,8.0,5030.787,7.696,331.929,1.62,0.54,83.33,-3.200561874
Europe,IRL,Ireland,2020,5,4,2020-05-29,24876.0,35.0,1645.0,6.0,5037.875,7.088,333.145,1.215,0.54,83.33,-3.200561874
Europe,IRL,Ireland,2020,5,5,2020-05-30,24929.0,53.0,1651.0,6.0,5048.609,10.734,334.36,1.215,0.55,83.33,-3.200561874
Europe,IRL,Ireland,2020,5,6,2020-05-31,24990.0,61.0,1652.0,1.0,5060.962,12.354,334.562,0.203,0.56,83.33,-3.200561874
Europe,IRL,Ireland,2020,6,0,2020-06-01,25062.0,72.0,1650.0,-2.0,5075.544,14.581,334.157,-0.405,0.55,83.33,-3.200561874
Europe,IRL,Ireland,2020,6,1,2020-06-02,25066.0,4.0,1658.0,8.0,5076.354,0.81,335.777,1.62,0.52,83.33,-3.200561874
Europe,IRL,Ireland,2020,6,2,2020-06-03,25111.0,45.0,1659.0,1.0,5085.467,9.113,335.98,0.203,0.52,83.33,-3.200561874
Europe,IRL,Ireland,2020,6,3,2020-06-04,25142.0,31.0,1664.0,5.0,5091.745,6.278,336.992,1.013,0.5,83.33,-3.200561874
Europe,IRL,Ireland,2020,6,4,2020-06-05,25163.0,21.0,1670.0,6.0,5095.998,4.253,338.208,1.215,0.49,72.22,-3.200561874
Europe,IRL,Ireland,2020,6,5,2020-06-06,25183.0,20.0,1678.0,8.0,5100.049,4.05,339.828,1.62,0.48,72.22,-3.200561874
Europe,IRL,Ireland,2020,6,6,2020-06-07,25201.0,18.0,1679.0,1.0,5103.694,3.645,340.03,0.203,0.47,72.22,-3.200561874
Europe,IRL,Ireland,2020,6,0,2020-06-08,25207.0,6.0,1683.0,4.0,5104.909,1.215,340.84,0.81,0.47,72.22,-3.200561874
Europe,IRL,Ireland,2020,6,1,2020-06-09,25215.0,8.0,1691.0,8.0,5106.529,1.62,342.46,1.62,0.48,72.22,-3.200561874
Europe,IRL,Ireland,2020,6,2,2020-06-10,25231.0,16.0,1695.0,4.0,5109.77,3.24,343.271,0.81,0.5,72.22,-3.200561874
Europe,IRL,Ireland,2020,6,3,2020-06-11,25238.0,7.0,1703.0,8.0,5111.187,1.418,344.891,1.62,0.52,72.22,-3.200561874
Europe,IRL,Ireland,2020,6,4,2020-06-12,25250.0,12.0,1705.0,2.0,5113.617,2.43,345.296,0.405,0.56,72.22,-3.200561874
Europe,IRL,Ireland,2020,6,5,2020-06-13,25295.0,45.0,1705.0,0.0,5122.731,9.113,345.296,0.0,0.6,72.22,-3.200561874
Europe,IRL,Ireland,2020,6,6,2020-06-14,25303.0,8.0,1706.0,1.0,5124.351,1.62,345.498,0.203,0.59,72.22,-3.200561874
Europe,IRL,Ireland,2020,6,0,2020-06-15,25321.0,18.0,1706.0,0.0,5127.996,3.645,345.498,0.0,0.59,72.22,-3.200561874
Europe,IRL,Ireland,2020,6,1,2020-06-16,25334.0,13.0,1709.0,3.0,5130.629,2.633,346.106,0.608,0.59,72.22,-3.200561874
Europe,IRL,Ireland,2020,6,2,2020-06-17,25341.0,7.0,1710.0,1.0,5132.047,1.418,346.308,0.203,0.58,72.22,-3.200561874
Europe,IRL,Ireland,2020,6,3,2020-06-18,25355.0,14.0,1714.0,4.0,5134.882,2.835,347.118,0.81,0.59,72.22,-3.200561874
Europe,IRL,Ireland,2020,6,4,2020-06-19,25368.0,13.0,1714.0,0.0,5137.515,2.633,347.118,0.0,0.6,72.22,-3.200561874
Europe,IRL,Ireland,2020,6,5,2020-06-20,25374.0,6.0,1715.0,1.0,5138.73,1.215,347.321,0.203,0.6,72.22,-3.200561874
Europe,IRL,Ireland,2020,6,6,2020-06-21,25379.0,5.0,1715.0,0.0,5139.743,1.013,347.321,0.0,0.61,72.22,-3.200561874
Europe,IRL,Ireland,2020,6,0,2020-06-22,25383.0,4.0,1717.0,2.0,5140.553,0.81,347.726,0.405,0.64,72.22,-3.200561874
Europe,IRL,Ireland,2020,6,1,2020-06-23,25391.0,8.0,1720.0,3.0,5142.173,1.62,348.334,0.608,0.68,72.22,-3.200561874
Europe,IRL,Ireland,2020,6,2,2020-06-24,25396.0,5.0,1726.0,6.0,5143.185,1.013,349.549,1.215,0.72,72.22,-3.200561874
Europe,IRL,Ireland,2020,6,3,2020-06-25,25405.0,9.0,1727.0,1.0,5145.008,1.823,349.751,0.203,0.78,72.22,-3.200561874
Europe,IRL,Ireland,2020,6,4,2020-06-26,25414.0,9.0,1730.0,3.0,5146.831,1.823,350.359,0.608,0.84,38.89,-3.200561874
Europe,IRL,Ireland,2020,6,5,2020-06-27,25437.0,23.0,1734.0,4.0,5151.489,4.658,351.169,0.81,0.9,38.89,-3.200561874
Europe,IRL,Ireland,2020,6,6,2020-06-28,25439.0,2.0,1735.0,1.0,5151.894,0.405,351.371,0.203,0.91,38.89,-3.200561874
Europe,IRL,Ireland,2020,6,0,2020-06-29,25462.0,23.0,1735.0,0.0,5156.552,4.658,351.371,0.0,0.95,38.89,-3.200561874
Europe,IRL,Ireland,2020,6,1,2020-06-30,25473.0,11.0,1736.0,1.0,5158.779,2.228,351.574,0.203,0.95,38.89,-3.200561874
Europe,IRL,Ireland,2020,7,2,2020-07-01,25477.0,4.0,1738.0,2.0,5159.589,0.81,351.979,0.405,0.94,38.89,11.053229439
Europe,IRL,Ireland,2020,7,3,2020-07-02,25489.0,12.0,1738.0,0.0,5162.02,2.43,351.979,0.0,0.97,38.89,11.053229439
Europe,IRL,Ireland,2020,7,4,2020-07-03,25498.0,9.0,1740.0,2.0,5163.842,1.823,352.384,0.405,0.99,38.89,11.053229439
Europe,IRL,Ireland,2020,7,5,2020-07-04,25509.0,11.0,1741.0,1.0,5166.07,2.228,352.586,0.203,1.02,38.89,11.053229439
Europe,IRL,Ireland,2020,7,6,2020-07-05,25527.0,18.0,1741.0,0.0,5169.715,3.645,352.586,0.0,1.05,38.89,11.053229439
Europe,IRL,Ireland,2020,7,0,2020-07-06,25531.0,4.0,1741.0,0.0,5170.525,0.81,352.586,0.0,1.05,38.89,11.053229439
Europe,IRL,Ireland,2020,7,1,2020-07-07,25538.0,7.0,1742.0,1.0,5171.943,1.418,352.789,0.203,1.09,38.89,11.053229439
Europe,IRL,Ireland,2020,7,2,2020-07-08,25542.0,4.0,1738.0,-4.0,5172.753,0.81,351.979,-0.81,1.14,38.89,11.053229439
Europe,IRL,Ireland,2020,7,3,2020-07-09,25565.0,23.0,1743.0,5.0,5177.411,4.658,352.991,1.013,1.23,38.89,11.053229439
Europe,IRL,Ireland,2020,7,4,2020-07-10,25589.0,24.0,1744.0,1.0,5182.272,4.86,353.194,0.203,1.27,38.89,11.053229439
Europe,IRL,Ireland,2020,7,5,2020-07-11,25611.0,22.0,1746.0,2.0,5186.727,4.455,353.599,0.405,1.27,38.89,11.053229439
Europe,IRL,Ireland,2020,7,6,2020-07-12,25628.0,17.0,1746.0,0.0,5190.17,3.443,353.599,0.0,1.26,38.89,11.053229439
Europe,IRL,Ireland,2020,7,0,2020-07-13,25638.0,10.0,1746.0,0.0,5192.195,2.025,353.599,0.0,1.25,38.89,11.053229439
Europe,IRL,Ireland,2020,7,1,2020-07-14,25670.0,32.0,1746.0,0.0,5198.676,6.481,353.599,0.0,1.26,38.89,11.053229439
Europe,IRL,Ireland,2020,7,2,2020-07-15,25683.0,13.0,1748.0,2.0,5201.308,2.633,354.004,0.405,1.23,38.89,11.053229439
Europe,IRL,Ireland,2020,7,3,2020-07-16,25698.0,15.0,1749.0,1.0,5204.346,3.038,354.207,0.203,1.23,38.89,11.053229439
Europe,IRL,Ireland,2020,7,4,2020-07-17,25730.0,32.0,1752.0,3.0,5210.827,6.481,354.814,0.608,1.23,38.89,11.053229439
Europe,IRL,Ireland,2020,7,5,2020-07-18,25750.0,20.0,1753.0,1.0,5214.877,4.05,355.017,0.203,1.2,38.89,11.053229439
Europe,IRL,Ireland,2020,7,6,2020-07-19,25760.0,10.0,1753.0,0.0,5216.902,2.025,355.017,0.0,1.17,38.89,11.053229439
Europe,IRL,Ireland,2020,7,0,2020-07-20,25766.0,6.0,1753.0,0.0,5218.118,1.215,355.017,0.0,1.17,38.89,11.053229439
Europe,IRL,Ireland,2020,7,1,2020-07-21,25802.0,36.0,1753.0,0.0,5225.408,7.291,355.017,0.0,1.21,38.89,11.053229439
Europe,IRL,Ireland,2020,7,2,2020-07-22,25819.0,17.0,1754.0,1.0,5228.851,3.443,355.219,0.203,1.2,38.89,11.053229439
Europe,IRL,Ireland,2020,7,3,2020-07-23,25826.0,7.0,1763.0,9.0,5230.269,1.418,357.042,1.823,1.2,38.89,11.053229439
Europe,IRL,Ireland,2020,7,4,2020-07-24,25845.0,19.0,1763.0,0.0,5234.117,3.848,357.042,0.0,1.24,38.89,11.053229439
Europe,IRL,Ireland,2020,7,5,2020-07-25,25869.0,24.0,1764.0,1.0,5238.977,4.86,357.244,0.203,1.28,38.89,11.053229439
Europe,IRL,Ireland,2020,7,6,2020-07-26,25881.0,12.0,1764.0,0.0,5241.407,2.43,357.244,0.0,1.32,38.89,11.053229439
Europe,IRL,Ireland,2020,7,0,2020-07-27,25892.0,11.0,1764.0,0.0,5243.635,2.228,357.244,0.0,1.38,38.89,11.053229439
Europe,IRL,Ireland,2020,7,1,2020-07-28,25929.0,37.0,1764.0,0.0,5251.128,7.493,357.244,0.0,1.48,38.89,11.053229439
Europe,IRL,Ireland,2020,7,2,2020-07-29,25942.0,13.0,1764.0,0.0,5253.761,2.633,357.244,0.0,1.54,38.89,11.053229439
Europe,IRL,Ireland,2020,7,3,2020-07-30,26027.0,85.0,1763.0,-1.0,5270.975,17.214,357.042,-0.203,1.64,38.89,11.053229439
Europe,IRL,Ireland,2020,7,4,2020-07-31,26065.0,38.0,1763.0,0.0,5278.671,7.696,357.042,0.0,1.61,38.89,11.053229439
Europe,IRL,Ireland,2020,8,5,2020-08-01,26109.0,44.0,1763.0,0.0,5287.582,8.911,357.042,0.0,1.59,38.89,11.053229439
Europe,IRL,Ireland,2020,8,6,2020-08-02,26162.0,53.0,1763.0,0.0,5298.315,10.734,357.042,0.0,1.58,38.89,11.053229439
Europe,IRL,Ireland,2020,8,0,2020-08-03,26208.0,46.0,1763.0,0.0,5307.631,9.316,357.042,0.0,1.56,38.89,11.053229439
Europe,IRL,Ireland,2020,8,1,2020-08-04,26253.0,45.0,1763.0,0.0,5316.745,9.113,357.042,0.0,1.56,38.89,11.053229439
Europe,IRL,Ireland,2020,8,2,2020-08-05,26303.0,50.0,1763.0,0.0,5326.871,10.126,357.042,0.0,1.56,38.89,11.053229439
Europe,IRL,Ireland,2020,8,3,2020-08-06,26372.0,69.0,1768.0,5.0,5340.844,13.974,358.054,1.013,1.58,38.89,11.053229439
Europe,IRL,Ireland,2020,8,4,2020-08-07,26470.0,98.0,1772.0,4.0,5360.691,19.847,358.865,0.81,1.59,38.89,11.053229439
Europe,IRL,Ireland,2020,8,5,2020-08-08,26644.0,174.0,1772.0,0.0,5395.93,35.238,358.865,0.0,1.57,59.72,11.053229439
Europe,IRL,Ireland,2020,8,6,2020-08-09,26712.0,68.0,1772.0,0.0,5409.701,13.771,358.865,0.0,1.48,59.72,11.053229439
Europe,IRL,Ireland,2020,8,0,2020-08-10,26768.0,56.0,1772.0,0.0,5421.042,11.341,358.865,0.0,1.4,59.72,11.053229439
Europe,IRL,Ireland,2020,8,1,2020-08-11,26801.0,33.0,1773.0,1.0,5427.725,6.683,359.067,0.203,1.35,59.72,11.053229439
Europe,IRL,Ireland,2020,8,2,2020-08-12,26838.0,37.0,1774.0,1.0,5435.218,7.493,359.27,0.203,1.34,59.72,11.053229439
Europe,IRL,Ireland,2020,8,3,2020-08-13,26929.0,91.0,1774.0,0.0,5453.648,18.429,359.27,0.0,1.36,59.72,11.053229439
Europe,IRL,Ireland,2020,8,4,2020-08-14,26995.0,66.0,1774.0,0.0,5467.014,13.366,359.27,0.0,1.37,59.72,11.053229439
Europe,IRL,Ireland,2020,8,5,2020-08-15,27191.0,196.0,1774.0,0.0,5506.708,39.694,359.27,0.0,1.39,59.72,11.053229439
Europe,IRL,Ireland,2020,8,6,2020-08-16,27257.0,66.0,1774.0,0.0,5520.074,13.366,359.27,0.0,1.35,59.72,11.053229439
Europe,IRL,Ireland,2020,8,0,2020-08-17,27313.0,56.0,1774.0,0.0,5531.415,11.341,359.27,0.0,1.32,59.72,11.053229439
Europe,IRL,Ireland,2020,8,1,2020-08-18,27499.0,186.0,1775.0,1.0,5569.084,37.669,359.472,0.203,1.32,70.83,11.053229439
Europe,IRL,Ireland,2020,8,2,2020-08-19,27547.0,48.0,1775.0,0.0,5578.805,9.721,359.472,0.0,1.28,70.83,11.053229439
Europe,IRL,Ireland,2020,8,3,2020-08-20,27676.0,129.0,1776.0,1.0,5604.93,26.125,359.675,0.203,1.27,70.83,11.053229439
Europe,IRL,Ireland,2020,8,4,2020-08-21,27755.0,79.0,1776.0,0.0,5620.929,15.999,359.675,0.0,1.24,70.83,11.053229439
Europe,IRL,Ireland,2020,8,5,2020-08-22,27908.0,153.0,1777.0,1.0,5651.914,30.985,359.877,0.203,1.23,70.83,11.053229439
Europe,IRL,Ireland,2020,8,6,2020-08-23,27969.0,61.0,1777.0,0.0,5664.268,12.354,359.877,0.0,1.21,70.83,11.053229439
Europe,IRL,Ireland,2020,8,0,2020-08-24,28116.0,147.0,1777.0,0.0,5694.038,29.77,359.877,0.0,1.21,70.83,11.053229439
Europe,IRL,Ireland,2020,8,1,2020-08-25,28201.0,85.0,1777.0,0.0,5711.253,17.214,359.877,0.0,1.19,70.83,11.053229439
Europe,IRL,Ireland,2020,8,2,2020-08-26,28363.0,162.0,1777.0,0.0,5744.061,32.808,359.877,0.0,1.19,70.83,11.053229439
Europe,IRL,Ireland,2020,8,3,2020-08-27,28453.0,90.0,1777.0,0.0,5762.287,18.227,359.877,0.0,1.16,70.83,11.053229439
Europe,IRL,Ireland,2020,8,4,2020-08-28,28578.0,125.0,1777.0,0.0,5787.602,25.315,359.877,0.0,1.16,70.83,11.053229439
Europe,IRL,Ireland,2020,8,5,2020-08-29,28720.0,142.0,1777.0,0.0,5816.36,28.758,359.877,0.0,1.15,70.83,11.053229439
Europe,IRL,Ireland,2020,8,6,2020-08-30,28760.0,40.0,1777.0,0.0,5824.461,8.101,359.877,0.0,1.13,70.83,11.053229439
Europe,IRL,Ireland,2020,8,0,2020-08-31,28811.0,51.0,1777.0,0.0,5834.789,10.328,359.877,0.0,1.15,70.83,11.053229439
Europe,IRL,Ireland,2020,9,1,2020-09-01,29025.0,214.0,1777.0,0.0,5878.129,43.339,359.877,0.0,1.19,70.83,11.053229439
Europe,IRL,Ireland,2020,9,2,2020-09-02,29114.0,89.0,1777.0,0.0,5896.153,18.024,359.877,0.0,1.19,70.83,11.053229439
Europe,IRL,Ireland,2020,9,3,2020-09-03,29206.0,92.0,1777.0,0.0,5914.785,18.632,359.877,0.0,1.2,70.83,11.053229439
Europe,IRL,Ireland,2020,9,4,2020-09-04,29303.0,97.0,1777.0,0.0,5934.429,19.644,359.877,0.0,1.23,70.83,11.053229439
Europe,IRL,Ireland,2020,9,5,2020-09-05,29534.0,231.0,1777.0,0.0,5981.211,46.782,359.877,0.0,1.27,70.83,11.053229439
Europe,IRL,Ireland,2020,9,6,2020-09-06,29672.0,138.0,1777.0,0.0,6009.159,27.948,359.877,0.0,1.28,70.83,11.053229439
Europe,IRL,Ireland,2020,9,0,2020-09-07,29774.0,102.0,1777.0,0.0,6029.816,20.657,359.877,0.0,1.29,70.83,11.053229439
Europe,IRL,Ireland,2020,9,1,2020-09-08,30080.0,306.0,1778.0,1.0,6091.787,61.971,360.08,0.203,1.32,70.83,11.053229439
Europe,IRL,Ireland,2020,9,2,2020-09-09,30164.0,84.0,1781.0,3.0,6108.798,17.012,360.687,0.608,1.29,70.83,11.053229439
Europe,IRL,Ireland,2020,9,3,2020-09-10,30360.0,196.0,1781.0,0.0,6148.492,39.694,360.687,0.0,1.31,70.83,11.053229439
Europe,IRL,Ireland,2020,9,4,2020-09-11,30571.0,211.0,1781.0,0.0,6191.224,42.732,360.687,0.0,1.31,70.83,11.053229439
Europe,IRL,Ireland,2020,9,5,2020-09-12,30730.0,159.0,1783.0,2.0,6223.424,32.201,361.092,0.405,1.31,70.83,11.053229439
Europe,IRL,Ireland,2020,9,6,2020-09-13,30985.0,255.0,1784.0,1.0,6275.067,51.642,361.295,0.203,1.33,70.83,11.053229439
Europe,IRL,Ireland,2020,9,0,2020-09-14,31192.0,207.0,1784.0,0.0,6316.988,41.922,361.295,0.0,1.33,70.83,11.053229439
Europe,IRL,Ireland,2020,9,1,2020-09-15,31549.0,357.0,1787.0,3.0,6389.288,72.299,361.902,0.608,1.34,70.83,11.053229439
Europe,IRL,Ireland,2020,9,2,2020-09-16,31799.0,250.0,1788.0,1.0,6439.918,50.63,362.105,0.203,1.32,70.83,11.053229439
Europe,IRL,Ireland,2020,9,3,2020-09-17,32023.0,224.0,1789.0,1.0,6485.282,45.364,362.307,0.203,1.3,70.83,11.053229439
Europe,IRL,Ireland,2020,9,4,2020-09-18,32271.0,248.0,1792.0,3.0,6535.507,50.225,362.915,0.608,1.29,63.43,11.053229439
Europe,IRL,Ireland,2020,9,5,2020-09-19,32538.0,267.0,1792.0,0.0,6589.58,54.073,362.915,0.0,1.28,63.43,11.053229439
Europe,IRL,Ireland,2020,9,6,2020-09-20,32933.0,395.0,1792.0,0.0,6669.575,79.995,362.915,0.0,1.28,63.43,11.053229439
Europe,IRL,Ireland,2020,9,0,2020-09-21,33121.0,188.0,1792.0,0.0,6707.649,38.074,362.915,0.0,1.26,52.31,11.053229439
Europe,IRL,Ireland,2020,9,1,2020-09-22,33444.0,323.0,1792.0,0.0,6773.062,65.414,362.915,0.0,1.26,52.31,11.053229439
Europe,IRL,Ireland,2020,9,2,2020-09-23,33675.0,231.0,1794.0,2.0,6819.844,46.782,363.32,0.405,1.25,52.31,11.053229439
Europe,IRL,Ireland,2020,9,3,2020-09-24,33994.0,319.0,1797.0,3.0,6884.448,64.604,363.928,0.608,1.25,52.31,11.053229439
Europe,IRL,Ireland,2020,9,4,2020-09-25,34315.0,321.0,1797.0,0.0,6949.457,65.009,363.928,0.0,1.26,52.31,11.053229439
Europe,IRL,Ireland,2020,9,5,2020-09-26,34560.0,245.0,1802.0,5.0,6999.074,49.617,364.94,1.013,1.27,52.31,11.053229439
Europe,IRL,Ireland,2020,9,6,2020-09-27,34990.0,430.0,1802.0,0.0,7086.157,87.083,364.94,0.0,1.29,52.31,11.053229439
Europe,IRL,Ireland,2020,9,0,2020-09-28,35377.0,387.0,1802.0,0.0,7164.533,78.375,364.94,0.0,1.3,52.31,11.053229439
Europe,IRL,Ireland,2020,9,1,2020-09-29,35740.0,363.0,1803.0,1.0,7238.047,73.515,365.143,0.203,1.3,52.31,11.053229439
Europe,IRL,Ireland,2020,9,2,2020-09-30,36155.0,415.0,1804.0,1.0,7322.093,84.046,365.345,0.203,1.31,52.31,11.053229439
Europe,IRL,Ireland,2020,10,3,2020-10-01,36597.0,442.0,1806.0,2.0,7411.606,89.514,365.75,0.405,1.32,52.31,
Europe,IRL,Ireland,2020,10,4,2020-10-02,37063.0,466.0,1801.0,-5.0,7505.98,94.374,364.738,-1.013,1.32,52.31,
Europe,IRL,Ireland,2020,10,5,2020-10-03,37668.0,605.0,1810.0,9.0,7628.505,122.524,366.56,1.823,1.33,52.31,
Europe,IRL,Ireland,2020,10,6,2020-10-04,38032.0,364.0,1810.0,0.0,7702.222,73.717,366.56,0.0,1.32,52.31,
Europe,IRL,Ireland,2020,10,0,2020-10-05,38549.0,517.0,1810.0,0.0,7806.924,104.703,366.56,0.0,1.32,52.31,
Europe,IRL,Ireland,2020,10,1,2020-10-06,38973.0,424.0,1811.0,1.0,7892.793,85.868,366.763,0.203,1.33,52.31,
Europe,IRL,Ireland,2020,10,2,2020-10-07,39584.0,611.0,1816.0,5.0,8016.532,123.739,367.775,1.013,1.35,55.09,
Europe,IRL,Ireland,2020,10,3,2020-10-08,40086.0,502.0,1817.0,1.0,8118.197,101.665,367.978,0.203,1.36,55.09,
Europe,IRL,Ireland,2020,10,4,2020-10-09,40703.0,617.0,1821.0,4.0,8243.151,124.955,368.788,0.81,1.39,55.09,
Europe,IRL,Ireland,2020,10,5,2020-10-10,41714.0,1011.0,1824.0,3.0,8447.899,204.747,369.396,0.608,1.41,55.09,
Europe,IRL,Ireland,2020,10,6,2020-10-11,42528.0,814.0,1826.0,2.0,8612.749,164.851,369.801,0.405,1.4,55.09,
Europe,IRL,Ireland,2020,10,0,2020-10-12,43351.0,823.0,1827.0,1.0,8779.423,166.674,370.003,0.203,1.39,55.09,
Europe,IRL,Ireland,2020,10,1,2020-10-13,44159.0,808.0,1830.0,3.0,8943.059,163.636,370.611,0.608,1.38,55.09,
Europe,IRL,Ireland,2020,10,2,2020-10-14,45243.0,1084.0,1835.0,5.0,9162.59,219.531,371.623,1.013,1.38,55.09,
Europe,IRL,Ireland,2020,10,3,2020-10-15,46429.0,1186.0,1838.0,3.0,9402.778,240.188,372.231,0.608,1.36,55.09,
Europe,IRL,Ireland,2020,10,4,2020-10-16,47427.0,998.0,1841.0,3.0,9604.893,202.114,372.838,0.608,1.33,55.09,
Europe,IRL,Ireland,2020,10,5,2020-10-17,48678.0,1251.0,1849.0,8.0,9858.244,253.352,374.459,1.62,1.3,55.09,
Europe,IRL,Ireland,2020,10,6,2020-10-18,49962.0,1284.0,1852.0,3.0,10118.279,260.035,375.066,0.608,1.27,55.09,
Europe,IRL,Ireland,2020,10,0,2020-10-19,50993.0,1031.0,1852.0,0.0,10327.077,208.798,375.066,0.0,1.22,55.09,
Europe,IRL,Ireland,2020,10,1,2020-10-20,52256.0,1263.0,1865.0,13.0,10582.859,255.782,377.699,2.633,1.18,55.09,
Europe,IRL,Ireland,2020,10,2,2020-10-21,53422.0,1166.0,1868.0,3.0,10818.997,236.138,378.306,0.608,1.13,81.48,
Europe,IRL,Ireland,2020,10,3,2020-10-22,54476.0,1054.0,1871.0,3.0,11032.453,213.456,378.914,0.608,1.08,81.48,
Europe,IRL,Ireland,2020,10,4,2020-10-23,55261.0,785.0,1878.0,7.0,11191.43,158.978,380.332,1.418,1.03,81.48,
Europe,IRL,Ireland,2020,10,5,2020-10-24,56108.0,847.0,1882.0,4.0,11362.964,171.534,381.142,0.81,1.0,81.48,
Europe,IRL,Ireland,2020,10,6,2020-10-25,57128.0,1020.0,1882.0,0.0,11569.534,206.57,381.142,0.0,0.97,81.48,
Europe,IRL,Ireland,2020,10,0,2020-10-26,58067.0,939.0,1885.0,3.0,11759.7,190.166,381.749,0.608,0.93,81.48,
Europe,IRL,Ireland,2020,10,1,2020-10-27,58767.0,700.0,1890.0,5.0,11901.464,141.764,382.762,1.013,0.9,81.48,
Europe,IRL,Ireland,2020,10,2,2020-10-28,59434.0,667.0,1896.0,6.0,12036.544,135.081,383.977,1.215,0.87,81.48,
Europe,IRL,Ireland,2020,10,3,2020-10-29,60297.0,863.0,1902.0,6.0,12211.319,174.774,385.192,1.215,0.85,81.48,
Europe,IRL,Ireland,2020,10,4,2020-10-30,61059.0,762.0,1908.0,6.0,12365.638,154.32,386.407,1.215,0.82,81.48,
Europe,IRL,Ireland,2020,10,5,2020-10-31,61456.0,397.0,1913.0,5.0,12446.039,80.4,387.42,1.013,0.79,81.48,
Europe,IRL,Ireland,2020,11,6,2020-11-01,62002.0,546.0,1915.0,2.0,12556.614,110.576,387.825,0.405,0.78,81.48,
Europe,IRL,Ireland,2020,11,0,2020-11-02,62750.0,748.0,1917.0,2.0,12708.099,151.485,388.23,0.405,0.77,81.48,
Europe,IRL,Ireland,2020,11,1,2020-11-03,63048.0,298.0,1922.0,5.0,12768.45,60.351,389.242,1.013,0.75,81.48,
Europe,IRL,Ireland,2020,11,2,2020-11-04,63483.0,435.0,1930.0,8.0,12856.546,88.096,390.863,1.62,0.75,81.48,
Europe,IRL,Ireland,2020,11,3,2020-11-05,64046.0,563.0,1933.0,3.0,12970.564,114.018,391.47,0.608,0.75,81.48,
Europe,IRL,Ireland,2020,11,4,2020-11-06,64538.0,492.0,1940.0,7.0,13070.204,99.64,392.888,1.418,0.74,81.48,
Europe,IRL,Ireland,2020,11,5,2020-11-07,64855.0,317.0,1945.0,5.0,13134.402,64.199,393.9,1.013,0.74,81.48,
Europe,IRL,Ireland,2020,11,6,2020-11-08,65394.0,539.0,1947.0,2.0,13243.56,109.158,394.305,0.405,0.74,81.48,
Europe,IRL,Ireland,2020,11,0,2020-11-09,65659.0,265.0,1948.0,1.0,13297.228,53.668,394.508,0.203,0.74,81.48,
Europe,IRL,Ireland,2020,11,1,2020-11-10,65889.0,230.0,1963.0,15.0,13343.808,46.579,397.546,3.038,0.74,81.48,
