continent,iso_code,location,year,month,weekday,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,reproduction_rate,stringency_index,gdp_percentage_change
Africa,ZAF,South Africa,2020,7,3,2020-07-02,168061.0,8728.0,2844.0,95.0,2833.666,147.162,47.953,1.602,1.39,76.85,13.530993656
Africa,ZAF,South Africa,2020,7,4,2020-07-03,177124.0,9063.0,2952.0,108.0,2986.476,152.811,49.773,1.821,1.39,76.85,13.530993656
Africa,ZAF,South Africa,2020,7,5,2020-07-04,187977.0,10853.0,3026.0,74.0,3169.468,182.992,51.021,1.248,1.38,76.85,13.530993656
Africa,ZAF,South Africa,2020,7,6,2020-07-05,196750.0,8773.0,3199.0,173.0,3317.389,147.921,53.938,2.917,1.33,76.85,13.530993656
Africa,ZAF,South Africa,2020,7,0,2020-07-06,205721.0,8971.0,3310.0,111.0,3468.649,151.259,55.81,1.872,1.31,76.85,13.530993656
Africa,ZAF,South Africa,2020,7,1,2020-07-07,215855.0,10134.0,3502.0,192.0,3639.517,170.869,59.047,3.237,1.31,76.85,13.530993656
Africa,ZAF,South Africa,2020,7,2,2020-07-08,224665.0,8810.0,3602.0,100.0,3788.062,148.545,60.733,1.686,1.31,76.85,13.530993656
Africa,ZAF,South Africa,2020,7,3,2020-07-09,238339.0,13674.0,3720.0,118.0,4018.619,230.556,62.723,1.99,1.35,76.85,13.530993656
Africa,ZAF,South Africa,2020,7,4,2020-07-10,250687.0,12348.0,3860.0,140.0,4226.817,208.199,65.083,2.361,1.33,76.85,13.530993656
Africa,ZAF,South Africa,2020,7,5,2020-07-11,264184.0,13497.0,3971.0,111.0,4454.389,227.572,66.955,1.872,1.3,76.85,13.530993656
Africa,ZAF,South Africa,2020,7,6,2020-07-12,276242.0,12058.0,4079.0,108.0,4657.699,203.309,68.776,1.821,1.24,80.56,13.530993656
Africa,ZAF,South Africa,2020,7,0,2020-07-13,287796.0,11554.0,4172.0,93.0,4852.51,194.811,70.344,1.568,1.19,80.56,13.530993656
Africa,ZAF,South Africa,2020,7,1,2020-07-14,298292.0,10496.0,4346.0,174.0,5029.482,176.972,73.278,2.934,1.16,80.56,13.530993656
Africa,ZAF,South Africa,2020,7,2,2020-07-15,311049.0,12757.0,4453.0,107.0,5244.577,215.095,75.082,1.804,1.17,80.56,13.530993656
Africa,ZAF,South Africa,2020,7,3,2020-07-16,324221.0,13172.0,4669.0,216.0,5466.669,222.092,78.724,3.642,1.16,80.56,13.530993656
Africa,ZAF,South Africa,2020,7,4,2020-07-17,337594.0,13373.0,4804.0,135.0,5692.151,225.481,81.0,2.276,1.14,80.56,13.530993656
Africa,ZAF,South Africa,2020,7,5,2020-07-18,350879.0,13285.0,4948.0,144.0,5916.148,223.998,83.428,2.428,1.11,80.56,13.530993656
Africa,ZAF,South Africa,2020,7,6,2020-07-19,364328.0,13449.0,5033.0,85.0,6142.911,226.763,84.861,1.433,1.06,80.56,13.530993656
Africa,ZAF,South Africa,2020,7,0,2020-07-20,373628.0,9300.0,5173.0,140.0,6299.718,156.807,87.222,2.361,1.0,80.56,13.530993656
Africa,ZAF,South Africa,2020,7,1,2020-07-21,381798.0,8170.0,5368.0,195.0,6437.471,137.754,90.51,3.288,0.98,80.56,13.530993656
Africa,ZAF,South Africa,2020,7,2,2020-07-22,394948.0,13150.0,5940.0,572.0,6659.193,221.721,100.154,9.644,1.03,80.56,13.530993656
Africa,ZAF,South Africa,2020,7,3,2020-07-23,408052.0,13104.0,6093.0,153.0,6880.138,220.946,102.734,2.58,1.04,80.56,13.530993656
Africa,ZAF,South Africa,2020,7,4,2020-07-24,421996.0,13944.0,6343.0,250.0,7115.247,235.109,106.949,4.215,1.03,80.56,13.530993656
Africa,ZAF,South Africa,2020,7,5,2020-07-25,434200.0,12204.0,6655.0,312.0,7321.018,205.771,112.21,5.261,0.98,80.56,13.530993656
Africa,ZAF,South Africa,2020,7,6,2020-07-26,445433.0,11233.0,6769.0,114.0,7510.417,189.399,114.132,1.922,0.92,80.56,13.530993656
Africa,ZAF,South Africa,2020,7,0,2020-07-27,452529.0,7096.0,7067.0,298.0,7630.062,119.645,119.156,5.025,0.86,80.56,13.530993656
Africa,ZAF,South Africa,2020,7,1,2020-07-28,459761.0,7232.0,7257.0,190.0,7752.001,121.938,122.36,3.204,0.86,80.56,13.530993656
Africa,ZAF,South Africa,2020,7,2,2020-07-29,471123.0,11362.0,7497.0,240.0,7943.575,191.574,126.406,4.047,0.91,80.56,13.530993656
Africa,ZAF,South Africa,2020,7,3,2020-07-30,482169.0,11046.0,7812.0,315.0,8129.82,186.246,131.718,5.311,0.91,80.56,13.530993656
Africa,ZAF,South Africa,2020,7,4,2020-07-31,493183.0,11014.0,8005.0,193.0,8315.527,185.706,134.972,3.254,0.9,80.56,13.530993656
Africa,ZAF,South Africa,2020,8,5,2020-08-01,503290.0,10107.0,8153.0,148.0,8485.94,170.413,137.467,2.495,0.85,80.56,13.530993656
Africa,ZAF,South Africa,2020,8,6,2020-08-02,511485.0,8195.0,8366.0,213.0,8624.116,138.175,141.059,3.591,0.79,80.56,13.530993656
Africa,ZAF,South Africa,2020,8,0,2020-08-03,516862.0,5377.0,8539.0,173.0,8714.777,90.661,143.976,2.917,0.74,80.56,13.530993656
Africa,ZAF,South Africa,2020,8,1,2020-08-04,521318.0,4456.0,8884.0,345.0,8789.909,75.132,149.793,5.817,0.73,80.56,13.530993656
Africa,ZAF,South Africa,2020,8,2,2020-08-05,529877.0,8559.0,9298.0,414.0,8934.222,144.313,156.773,6.98,0.79,80.56,13.530993656
Africa,ZAF,South Africa,2020,8,3,2020-08-06,538184.0,8307.0,9604.0,306.0,9074.286,140.064,161.932,5.159,0.8,80.56,13.530993656
Africa,ZAF,South Africa,2020,8,4,2020-08-07,545476.0,7292.0,9909.0,305.0,9197.236,122.95,167.075,5.143,0.78,80.56,13.530993656
Africa,ZAF,South Africa,2020,8,5,2020-08-08,553188.0,7712.0,10210.0,301.0,9327.267,130.032,172.15,5.075,0.76,80.56,13.530993656
Africa,ZAF,South Africa,2020,8,6,2020-08-09,559859.0,6671.0,10408.0,198.0,9439.747,112.479,175.489,3.338,0.7,80.56,13.530993656
Africa,ZAF,South Africa,2020,8,0,2020-08-10,563598.0,3739.0,10621.0,213.0,9502.79,63.043,179.08,3.591,0.63,80.56,13.530993656
Africa,ZAF,South Africa,2020,8,1,2020-08-11,566109.0,2511.0,10751.0,130.0,9545.127,42.338,181.272,2.192,0.59,80.56,13.530993656
Africa,ZAF,South Africa,2020,8,2,2020-08-12,568919.0,2810.0,11010.0,259.0,9592.507,47.379,185.639,4.367,0.6,80.56,13.530993656
Africa,ZAF,South Africa,2020,8,3,2020-08-13,572865.0,3946.0,11270.0,260.0,9659.04,66.533,190.023,4.384,0.65,80.56,13.530993656
Africa,ZAF,South Africa,2020,8,4,2020-08-14,579140.0,6275.0,11556.0,286.0,9764.842,105.802,194.845,4.822,0.71,80.56,13.530993656
Africa,ZAF,South Africa,2020,8,5,2020-08-15,583653.0,4513.0,11677.0,121.0,9840.936,76.093,196.885,2.04,0.69,80.56,13.530993656
Africa,ZAF,South Africa,2020,8,6,2020-08-16,587345.0,3692.0,11839.0,162.0,9903.186,62.251,199.617,2.731,0.66,80.56,13.530993656
Africa,ZAF,South Africa,2020,8,0,2020-08-17,589886.0,2541.0,11982.0,143.0,9946.03,42.844,202.028,2.411,0.64,80.56,13.530993656
Africa,ZAF,South Africa,2020,8,1,2020-08-18,592144.0,2258.0,12264.0,282.0,9984.102,38.072,206.783,4.755,0.64,77.78,13.530993656
Africa,ZAF,South Africa,2020,8,2,2020-08-19,596060.0,3916.0,12423.0,159.0,10050.129,66.027,209.463,2.681,0.7,77.78,13.530993656
Africa,ZAF,South Africa,2020,8,3,2020-08-20,599940.0,3880.0,12618.0,195.0,10115.55,65.42,212.751,3.288,0.72,77.78,13.530993656
Africa,ZAF,South Africa,2020,8,4,2020-08-21,603338.0,3398.0,12843.0,225.0,10172.843,57.293,216.545,3.794,0.72,77.78,13.530993656
Africa,ZAF,South Africa,2020,8,5,2020-08-22,607045.0,3707.0,12987.0,144.0,10235.347,62.503,218.973,2.428,0.71,77.78,13.530993656
Africa,ZAF,South Africa,2020,8,6,2020-08-23,609773.0,2728.0,13059.0,72.0,10281.343,45.997,220.187,1.214,0.67,77.78,13.530993656
Africa,ZAF,South Africa,2020,8,0,2020-08-24,611450.0,1677.0,13159.0,100.0,10309.619,28.276,221.873,1.686,0.63,72.22,13.530993656
Africa,ZAF,South Africa,2020,8,1,2020-08-25,613017.0,1567.0,13308.0,149.0,10336.04,26.421,224.385,2.512,0.63,72.22,13.530993656
Africa,ZAF,South Africa,2020,8,2,2020-08-26,615701.0,2684.0,13502.0,194.0,10381.295,45.255,227.656,3.271,0.68,72.22,13.530993656
Africa,ZAF,South Africa,2020,8,3,2020-08-27,618286.0,2585.0,13628.0,126.0,10424.88,43.586,229.781,2.124,0.7,72.22,13.530993656
Africa,ZAF,South Africa,2020,8,4,2020-08-28,620132.0,1846.0,13743.0,115.0,10456.006,31.125,231.72,1.939,0.7,72.22,13.530993656
Africa,ZAF,South Africa,2020,8,5,2020-08-29,622551.0,2419.0,13981.0,238.0,10496.792,40.787,235.733,4.013,0.73,72.22,13.530993656
Africa,ZAF,South Africa,2020,8,6,2020-08-30,625056.0,2505.0,14028.0,47.0,10539.029,42.237,236.525,0.792,0.74,72.22,13.530993656
Africa,ZAF,South Africa,2020,8,0,2020-08-31,627041.0,1985.0,14149.0,121.0,10572.498,33.469,238.565,2.04,0.73,72.22,13.530993656
Africa,ZAF,South Africa,2020,9,1,2020-09-01,628259.0,1218.0,14263.0,114.0,10593.035,20.537,240.488,1.922,0.72,72.22,13.530993656
Africa,ZAF,South Africa,2020,9,2,2020-09-02,630595.0,2336.0,14389.0,126.0,10632.422,39.387,242.612,2.124,0.78,72.22,13.530993656
Africa,ZAF,South Africa,2020,9,3,2020-09-03,633015.0,2420.0,14563.0,174.0,10673.225,40.803,245.546,2.934,0.8,72.22,13.530993656
Africa,ZAF,South Africa,2020,9,4,2020-09-04,635078.0,2063.0,14678.0,115.0,10708.009,34.784,247.485,1.939,0.78,72.22,13.530993656
Africa,ZAF,South Africa,2020,9,5,2020-09-05,636884.0,1806.0,14779.0,101.0,10738.46,30.451,249.188,1.703,0.75,72.22,13.530993656
Africa,ZAF,South Africa,2020,9,6,2020-09-06,638517.0,1633.0,14889.0,110.0,10765.994,27.534,251.042,1.855,0.73,72.22,13.530993656
Africa,ZAF,South Africa,2020,9,0,2020-09-07,639362.0,845.0,15004.0,115.0,10780.241,14.247,252.981,1.939,0.7,72.22,13.530993656
Africa,ZAF,South Africa,2020,9,1,2020-09-08,640441.0,1079.0,15086.0,82.0,10798.434,18.193,254.364,1.383,0.75,72.22,13.530993656
Africa,ZAF,South Africa,2020,9,2,2020-09-09,642431.0,1990.0,15168.0,82.0,10831.988,33.553,255.747,1.383,0.84,72.22,13.530993656
Africa,ZAF,South Africa,2020,9,3,2020-09-10,644438.0,2007.0,15265.0,97.0,10865.828,33.84,257.382,1.636,0.88,72.22,13.530993656
Africa,ZAF,South Africa,2020,9,4,2020-09-11,646398.0,1960.0,15378.0,113.0,10898.875,33.047,259.287,1.905,0.89,72.22,13.530993656
Africa,ZAF,South Africa,2020,9,5,2020-09-12,648214.0,1816.0,15427.0,49.0,10929.494,30.619,260.114,0.826,0.87,72.22,13.530993656
Africa,ZAF,South Africa,2020,9,6,2020-09-13,649793.0,1579.0,15447.0,20.0,10956.118,26.623,260.451,0.337,0.84,72.22,13.530993656
Africa,ZAF,South Africa,2020,9,0,2020-09-14,650749.0,956.0,15499.0,52.0,10972.237,16.119,261.328,0.877,0.81,72.22,13.530993656
Africa,ZAF,South Africa,2020,9,1,2020-09-15,651521.0,772.0,15641.0,142.0,10985.254,13.017,263.722,2.394,0.84,72.22,13.530993656
Africa,ZAF,South Africa,2020,9,2,2020-09-16,653444.0,1923.0,15705.0,64.0,11017.677,32.424,264.801,1.079,0.95,72.22,13.530993656
Africa,ZAF,South Africa,2020,9,3,2020-09-17,655572.0,2128.0,15772.0,67.0,11053.557,35.88,265.931,1.13,1.01,72.22,13.530993656
Africa,ZAF,South Africa,2020,9,4,2020-09-18,657627.0,2055.0,15857.0,85.0,11088.206,34.649,267.364,1.433,1.02,72.22,13.530993656
Africa,ZAF,South Africa,2020,9,5,2020-09-19,659656.0,2029.0,15940.0,83.0,11122.417,34.211,268.763,1.399,0.98,72.22,13.530993656
Africa,ZAF,South Africa,2020,9,6,2020-09-20,661211.0,1555.0,15953.0,13.0,11148.636,26.219,268.983,0.219,0.91,44.44,13.530993656
Africa,ZAF,South Africa,2020,9,0,2020-09-21,661936.0,725.0,15992.0,39.0,11160.86,12.224,269.64,0.658,0.86,44.44,13.530993656
Africa,ZAF,South Africa,2020,9,1,2020-09-22,663282.0,1346.0,16118.0,126.0,11183.555,22.695,271.765,2.124,0.9,44.44,13.530993656
Africa,ZAF,South Africa,2020,9,2,2020-09-23,665188.0,1906.0,16206.0,88.0,11215.692,32.137,273.248,1.484,0.95,44.44,13.530993656
Africa,ZAF,South Africa,2020,9,3,2020-09-24,667049.0,1861.0,16283.0,77.0,11247.07,31.378,274.547,1.298,0.94,44.44,13.530993656
Africa,ZAF,South Africa,2020,9,4,2020-09-25,668529.0,1480.0,16312.0,29.0,11272.024,24.954,275.036,0.489,0.89,44.44,13.530993656
Africa,ZAF,South Africa,2020,9,5,2020-09-26,669498.0,969.0,16376.0,64.0,11288.363,16.338,276.115,1.079,0.84,44.44,13.530993656
Africa,ZAF,South Africa,2020,9,6,2020-09-27,670766.0,1268.0,16398.0,22.0,11309.742,21.38,276.486,0.371,0.84,44.44,13.530993656
Africa,ZAF,South Africa,2020,9,0,2020-09-28,671669.0,903.0,16586.0,188.0,11324.968,15.225,279.655,3.17,0.85,44.44,13.530993656
Africa,ZAF,South Africa,2020,9,1,2020-09-29,672572.0,903.0,16667.0,81.0,11340.193,15.225,281.021,1.366,0.9,44.44,13.530993656
Africa,ZAF,South Africa,2020,9,2,2020-09-30,674339.0,1767.0,16734.0,67.0,11369.986,29.793,282.151,1.13,1.02,44.44,13.530993656
Africa,ZAF,South Africa,2020,10,3,2020-10-01,676084.0,1745.0,16866.0,132.0,11399.409,29.422,284.377,2.226,1.07,39.81,
Africa,ZAF,South Africa,2020,10,4,2020-10-02,677833.0,1749.0,16909.0,43.0,11428.899,29.49,285.102,0.725,1.08,39.81,
Africa,ZAF,South Africa,2020,10,5,2020-10-03,679716.0,1883.0,16938.0,29.0,11460.648,31.749,285.591,0.489,1.07,39.81,
Africa,ZAF,South Africa,2020,10,6,2020-10-04,681289.0,1573.0,16976.0,38.0,11487.17,26.522,286.231,0.641,1.01,39.81,
Africa,ZAF,South Africa,2020,10,0,2020-10-05,682215.0,926.0,17016.0,40.0,11502.783,15.613,286.906,0.674,0.96,39.81,
Africa,ZAF,South Africa,2020,10,1,2020-10-06,683242.0,1027.0,17103.0,87.0,11520.099,17.316,288.373,1.467,0.98,39.81,
Africa,ZAF,South Africa,2020,10,2,2020-10-07,685155.0,1913.0,17248.0,145.0,11552.354,32.255,290.817,2.445,1.07,39.81,
Africa,ZAF,South Africa,2020,10,3,2020-10-08,686891.0,1736.0,17408.0,160.0,11581.625,29.271,293.515,2.698,1.09,39.81,
Africa,ZAF,South Africa,2020,10,4,2020-10-09,688352.0,1461.0,17547.0,139.0,11606.259,24.634,295.859,2.344,1.09,39.81,
Africa,ZAF,South Africa,2020,10,5,2020-10-10,690896.0,2544.0,17673.0,126.0,11649.153,42.894,297.983,2.124,1.13,39.81,
Africa,ZAF,South Africa,2020,10,6,2020-10-11,692471.0,1575.0,17780.0,107.0,11675.709,26.556,299.787,1.804,1.04,39.81,
Africa,ZAF,South Africa,2020,10,0,2020-10-12,693359.0,888.0,17863.0,83.0,11690.681,14.973,301.187,1.399,0.97,39.81,
Africa,ZAF,South Africa,2020,10,1,2020-10-13,694537.0,1178.0,18028.0,165.0,11710.544,19.862,303.969,2.782,0.99,39.81,
Africa,ZAF,South Africa,2020,10,2,2020-10-14,696414.0,1877.0,18151.0,123.0,11742.192,31.648,306.043,2.074,1.06,39.81,
Africa,ZAF,South Africa,2020,10,3,2020-10-15,698184.0,1770.0,18309.0,158.0,11772.035,29.844,308.707,2.664,1.09,39.81,
Africa,ZAF,South Africa,2020,10,4,2020-10-16,700203.0,2019.0,18370.0,61.0,11806.078,34.042,309.735,1.029,1.11,39.81,
Africa,ZAF,South Africa,2020,10,5,2020-10-17,702131.0,1928.0,18408.0,38.0,11838.586,32.508,310.376,0.641,1.08,39.81,
Africa,ZAF,South Africa,2020,10,6,2020-10-18,703793.0,1662.0,18471.0,63.0,11866.608,28.023,311.438,1.062,1.04,39.81,
Africa,ZAF,South Africa,2020,10,0,2020-10-19,705254.0,1461.0,18492.0,21.0,11891.242,24.634,311.792,0.354,1.0,39.81,
Africa,ZAF,South Africa,2020,10,1,2020-10-20,706304.0,1050.0,18656.0,164.0,11908.946,17.704,314.558,2.765,0.99,38.89,
Africa,ZAF,South Africa,2020,10,2,2020-10-21,708359.0,2055.0,18741.0,85.0,11943.595,34.649,315.991,1.433,1.07,38.89,
Africa,ZAF,South Africa,2020,10,3,2020-10-22,710515.0,2156.0,18843.0,102.0,11979.948,36.352,317.711,1.72,1.08,38.89,
Africa,ZAF,South Africa,2020,10,4,2020-10-23,712412.0,1897.0,18891.0,48.0,12011.933,31.985,318.52,0.809,1.05,38.89,
Africa,ZAF,South Africa,2020,10,5,2020-10-24,714246.0,1834.0,18944.0,53.0,12042.856,30.923,319.414,0.894,1.01,38.89,
Africa,ZAF,South Africa,2020,10,6,2020-10-25,715868.0,1622.0,18968.0,24.0,12070.204,27.348,319.818,0.405,0.95,38.89,
Africa,ZAF,South Africa,2020,10,0,2020-10-26,716759.0,891.0,19008.0,40.0,12085.227,15.023,320.493,0.674,0.9,38.89,
Africa,ZAF,South Africa,2020,10,1,2020-10-27,717851.0,1092.0,19053.0,45.0,12103.639,18.412,321.251,0.759,0.93,38.89,
Africa,ZAF,South Africa,2020,10,2,2020-10-28,719714.0,1863.0,19111.0,58.0,12135.051,31.412,322.229,0.978,1.01,38.89,
Africa,ZAF,South Africa,2020,10,3,2020-10-29,721770.0,2056.0,19164.0,53.0,12169.717,34.666,323.123,0.894,1.04,38.89,
Africa,ZAF,South Africa,2020,10,4,2020-10-30,723682.0,1912.0,19230.0,66.0,12201.956,32.238,324.236,1.113,1.03,38.89,
Africa,ZAF,South Africa,2020,10,5,2020-10-31,725452.0,1770.0,19276.0,46.0,12231.799,29.844,325.011,0.776,0.98,38.89,
Africa,ZAF,South Africa,2020,11,6,2020-11-01,726823.0,1371.0,19411.0,135.0,12254.916,23.116,327.288,2.276,0.92,38.89,
Africa,ZAF,South Africa,2020,11,0,2020-11-02,727595.0,772.0,19465.0,54.0,12267.932,13.017,328.198,0.91,0.88,38.89,
Africa,ZAF,South Africa,2020,11,1,2020-11-03,728836.0,1241.0,19539.0,74.0,12288.857,20.924,329.446,1.248,0.93,38.89,
Africa,ZAF,South Africa,2020,11,2,2020-11-04,730548.0,1712.0,19585.0,46.0,12317.723,28.866,330.221,0.776,1.01,38.89,
Africa,ZAF,South Africa,2020,11,3,2020-11-05,732414.0,1866.0,19677.0,92.0,12349.185,31.463,331.773,1.551,1.05,38.89,
Africa,ZAF,South Africa,2020,11,4,2020-11-06,734175.0,1761.0,19749.0,72.0,12378.877,29.692,332.987,1.214,1.05,38.89,
Africa,ZAF,South Africa,2020,11,5,2020-11-07,735906.0,1731.0,19789.0,40.0,12408.064,29.186,333.661,0.674,1.04,38.89,
Africa,ZAF,South Africa,2020,11,6,2020-11-08,737278.0,1372.0,19809.0,20.0,12431.197,23.133,333.998,0.337,1.02,38.89,
Africa,ZAF,South Africa,2020,11,0,2020-11-09,738525.0,1247.0,19845.0,36.0,12452.222,21.026,334.605,0.607,1.04,38.89,
Africa,ZAF,South Africa,2020,11,1,2020-11-10,740254.0,1729.0,19951.0,106.0,12481.375,29.153,336.393,1.787,1.11,38.89,
Africa,ZAF,South Africa,2020,11,2,2020-11-11,742394.0,2140.0,20011.0,60.0,12517.457,36.082,337.404,1.012,1.18,36.11,
Africa,ZAF,South Africa,2020,11,3,2020-11-12,744732.0,2338.0,20076.0,65.0,12556.878,39.421,338.5,1.096,1.21,36.11,
Africa,ZAF,South Africa,2020,11,4,2020-11-13,746945.0,2213.0,20153.0,77.0,12594.192,37.313,339.798,1.298,1.19,36.11,
Africa,ZAF,South Africa,2020,11,5,2020-11-14,749182.0,2237.0,20206.0,53.0,12631.909,37.718,340.692,0.894,1.16,36.11,
Africa,ZAF,South Africa,2020,11,6,2020-11-15,751024.0,1842.0,20241.0,35.0,12662.967,31.058,341.282,0.59,1.12,36.11,
Africa,ZAF,South Africa,2020,11,0,2020-11-16,752269.0,1245.0,20314.0,73.0,12683.959,20.992,342.513,1.231,1.1,36.11,
Africa,ZAF,South Africa,2020,11,1,2020-11-17,754256.0,1987.0,20432.0,118.0,12717.462,33.503,344.503,1.99,1.17,41.67,
Africa,ZAF,South Africa,2020,11,2,2020-11-18,757144.0,2888.0,20556.0,124.0,12766.156,48.694,346.593,2.091,1.25,41.67,
Africa,ZAF,South Africa,2020,11,3,2020-11-19,759658.0,2514.0,20671.0,115.0,12808.545,42.388,348.532,1.939,1.26,41.67,
Africa,ZAF,South Africa,2020,11,4,2020-11-20,762763.0,3105.0,20759.0,88.0,12860.898,52.353,350.016,1.484,1.26,41.67,
Africa,ZAF,South Africa,2020,11,5,2020-11-21,765409.0,2646.0,20845.0,86.0,12905.512,44.614,351.466,1.45,1.21,41.67,
Africa,ZAF,South Africa,2020,11,6,2020-11-22,767679.0,2270.0,20903.0,58.0,12943.786,38.274,352.444,0.978,1.16,41.67,
Africa,ZAF,South Africa,2020,11,0,2020-11-23,769759.0,2080.0,20968.0,65.0,12978.857,35.071,353.54,1.096,1.15,41.67,
Africa,ZAF,South Africa,2020,11,1,2020-11-24,772252.0,2493.0,21083.0,115.0,13020.891,42.034,355.479,1.939,1.18,41.67,
Africa,ZAF,South Africa,2020,11,2,2020-11-25,775502.0,3250.0,21201.0,118.0,13075.689,54.798,357.469,1.99,1.23,41.67,
Africa,ZAF,South Africa,2020,11,3,2020-11-26,778571.0,3069.0,21289.0,88.0,13127.435,51.746,358.952,1.484,1.23,41.67,
Africa,ZAF,South Africa,2020,11,4,2020-11-27,781941.0,3370.0,21378.0,89.0,13184.257,56.821,360.453,1.501,1.22,41.67,
Africa,ZAF,South Africa,2020,11,5,2020-11-28,785139.0,3198.0,21439.0,61.0,13238.178,53.921,361.482,1.029,1.18,41.67,
Africa,ZAF,South Africa,2020,11,6,2020-11-29,787702.0,2563.0,21477.0,38.0,13281.393,43.215,362.122,0.641,1.14,41.67,
Africa,ZAF,South Africa,2020,11,0,2020-11-30,790004.0,2302.0,21535.0,58.0,13320.207,38.814,363.1,0.978,1.13,46.3,
Africa,ZAF,South Africa,2020,12,1,2020-12-01,792299.0,2295.0,21644.0,109.0,13358.902,38.696,364.938,1.838,1.19,46.3,
Africa,ZAF,South Africa,2020,12,2,2020-12-02,796472.0,4173.0,21709.0,65.0,13429.263,70.361,366.034,1.096,1.31,46.3,
Africa,ZAF,South Africa,2020,12,3,2020-12-03,800872.0,4400.0,21803.0,94.0,13503.451,74.188,367.619,1.585,1.37,46.3,
Africa,ZAF,South Africa,2020,12,4,2020-12-04,805804.0,4932.0,21963.0,160.0,13586.609,83.158,370.317,2.698,1.39,46.3,
Africa,ZAF,South Africa,2020,12,5,2020-12-05,810449.0,4645.0,22067.0,104.0,13664.928,78.319,372.07,1.754,1.36,46.3,
Africa,ZAF,South Africa,2020,12,6,2020-12-06,814565.0,4116.0,22206.0,139.0,13734.328,69.4,374.414,2.344,1.32,46.3,
Africa,ZAF,South Africa,2020,12,0,2020-12-07,817878.0,3313.0,22249.0,43.0,13790.188,55.86,375.139,0.725,1.31,46.3,
Africa,ZAF,South Africa,2020,12,1,2020-12-08,821889.0,4011.0,22432.0,183.0,13857.817,67.629,378.225,3.086,1.39,41.67,
Africa,ZAF,South Africa,2020,12,2,2020-12-09,828598.0,6709.0,22574.0,142.0,13970.937,113.12,380.619,2.394,1.53,41.67,
Africa,ZAF,South Africa,2020,12,3,2020-12-10,836764.0,8166.0,22747.0,173.0,14108.624,137.686,383.536,2.917,1.59,41.67,
Africa,ZAF,South Africa,2020,12,4,2020-12-11,845083.0,8319.0,22952.0,205.0,14248.89,140.266,386.992,3.456,1.57,41.67,
Africa,ZAF,South Africa,2020,12,5,2020-12-12,852965.0,7882.0,23106.0,154.0,14381.788,132.898,389.589,2.597,1.5,41.67,
Africa,ZAF,South Africa,2020,12,6,2020-12-13,860964.0,7999.0,23276.0,170.0,14516.659,134.871,392.455,2.866,1.42,41.67,
Africa,ZAF,South Africa,2020,12,0,2020-12-14,866127.0,5163.0,23451.0,175.0,14603.712,87.053,395.406,2.951,1.34,41.67,
Africa,ZAF,South Africa,2020,12,1,2020-12-15,873679.0,7552.0,23661.0,210.0,14731.045,127.334,398.947,3.541,1.36,41.67,
Africa,ZAF,South Africa,2020,12,2,2020-12-16,883687.0,10008.0,23827.0,166.0,14899.79,168.744,401.746,2.799,1.4,41.67,
Africa,ZAF,South Africa,2020,12,3,2020-12-17,892813.0,9126.0,24011.0,184.0,15053.662,153.873,404.848,3.102,1.38,41.67,
Africa,ZAF,South Africa,2020,12,4,2020-12-18,901538.0,8725.0,24285.0,274.0,15200.774,147.112,409.468,4.62,1.35,41.67,
Africa,ZAF,South Africa,2020,12,5,2020-12-19,912477.0,10939.0,24539.0,254.0,15385.216,184.442,413.75,4.283,1.35,41.67,
Africa,ZAF,South Africa,2020,12,6,2020-12-20,921922.0,9445.0,24691.0,152.0,15544.467,159.252,416.313,2.563,1.31,41.67,
Africa,ZAF,South Africa,2020,12,0,2020-12-21,930711.0,8789.0,24907.0,216.0,15692.658,148.191,419.955,3.642,1.29,41.67,
Africa,ZAF,South Africa,2020,12,1,2020-12-22,940212.0,9501.0,25246.0,339.0,15852.854,160.196,425.671,5.716,1.32,47.22,
Africa,ZAF,South Africa,2020,12,2,2020-12-23,954258.0,14046.0,25657.0,411.0,16089.683,236.829,432.601,6.93,1.38,47.22,
Africa,ZAF,South Africa,2020,12,3,2020-12-24,968563.0,14305.0,25983.0,326.0,16330.878,241.196,438.098,5.497,1.36,47.22,
Africa,ZAF,South Africa,2020,12,4,2020-12-25,983359.0,14796.0,26276.0,293.0,16580.353,249.474,443.038,4.94,1.31,47.22,
Africa,ZAF,South Africa,2020,12,5,2020-12-26,994911.0,11552.0,26521.0,245.0,16775.13,194.778,447.169,4.131,1.21,47.22,
Africa,ZAF,South Africa,2020,12,6,2020-12-27,1004413.0,9502.0,26735.0,214.0,16935.343,160.213,450.777,3.608,1.14,47.22,
Africa,ZAF,South Africa,2020,12,0,2020-12-28,1011871.0,7458.0,27071.0,336.0,17061.092,125.749,456.442,5.665,1.12,47.22,
Africa,ZAF,South Africa,2020,12,1,2020-12-29,1021451.0,9580.0,27568.0,497.0,17222.619,161.528,464.822,8.38,1.19,47.22,
Africa,ZAF,South Africa,2020,12,2,2020-12-30,1039161.0,17710.0,28033.0,465.0,17521.227,298.607,472.663,7.84,1.31,47.22,
Africa,ZAF,South Africa,2020,12,3,2020-12-31,1057161.0,18000.0,28469.0,436.0,17824.723,303.497,480.014,7.351,1.33,47.22,
