"TIME","GEO","S_ADJ","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2016Q1","Australia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","260 669.6",""
"2016Q1","New Zealand","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","39 546.4",""
"2016Q1","Samoa","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","European Union - 27 countries (from 2020)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","3 141 288.1",""
"2016Q2","European Union - 28 countries (2013-2020)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","3 770 489.3",""
"2016Q2","Euro area - 19 countries  (from 2015)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","2 706 813.3",""
"2016Q2","Belgium","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","108 919.0",""
"2016Q2","Bulgaria","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","11 727.7",""
"2016Q2","Czechia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","44 936.2",""
"2016Q2","Denmark","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","71 792.7",""
"2016Q2","Germany (until 1990 former territory of the FRG)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","779 080.0",""
"2016Q2","Estonia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","5 492.4",""
"2016Q2","Ireland","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","63 418.9",""
"2016Q2","Greece","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","43 744.0",""
"2016Q2","Spain","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","281 788.0",""
"2016Q2","France","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","561 664.0",""
"2016Q2","Croatia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","11 721.9",""
"2016Q2","Italy","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","423 978.7",""
"2016Q2","Cyprus","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","4 732.5",""
"2016Q2","Latvia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","6 333.6",""
"2016Q2","Lithuania","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","9 742.8",""
"2016Q2","Luxembourg","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","13 532.7",""
"2016Q2","Hungary","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","28 810.4",""
"2016Q2","Malta","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","2 627.4",""
"2016Q2","Netherlands","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","179 918.0",""
"2016Q2","Austria","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","89 349.8",""
"2016Q2","Poland","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","103 159.3",""
"2016Q2","Portugal","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","47 011.7",""
"2016Q2","Romania","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","39 832.9",""
"2016Q2","Slovenia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","10 295.1",""
"2016Q2","Slovakia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","20 288.5",""
"2016Q2","Finland","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","54 896.0",""
"2016Q2","Sweden","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","122 485.6",""
"2016Q2","United Kingdom","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","630 990.9",""
"2016Q2","Iceland","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","4 434.0",""
"2016Q2","Norway","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","83 657.4",""
"2016Q2","Switzerland","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","156 723.5",""
"2016Q2","Montenegro","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","920.5",""
"2016Q2","North Macedonia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","2 367.2",""
"2016Q2","Albania","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","2 787.3",""
"2016Q2","Serbia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","9 124.8",""
"2016Q2","Turkey","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","194 311.9",""
"2016Q2","Belarus","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","Bosnia and Herzegovina","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","3 719.6",""
"2016Q2","Kosovo (under United Nations Security Council Resolution 1244/99)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","1 531.7",""
"2016Q2","Moldova","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","Russia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","275 136.7",""
"2016Q2","Ukraine","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","Mauritius","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","Rwanda","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","Seychelles","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","Egypt","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","Morocco","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","Botswana","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","Namibia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","South Africa","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","63 913.8",""
"2016Q2","Cabo Verde","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","Nigeria","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","Canada","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","336 958.9",""
"2016Q2","United States","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","4 142 105.9",""
"2016Q2","Dominican Republic","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","Jamaica","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","Costa Rica","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","El Salvador","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","Guatemala","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","Honduras","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","Mexico","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","244 486.9",""
"2016Q2","Nicaragua","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","Argentina","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","131 038.5",""
"2016Q2","Bolivia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","Brazil","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","393 376.9",""
"2016Q2","Chile","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","Colombia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","Ecuador","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","Paraguay","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","Peru","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","Uruguay","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","Kazakhstan","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","Kyrgyzstan","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","China including Hong Kong","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","2 447 755.7",""
"2016Q2","Hong Kong","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","66 767.3",""
"2016Q2","Macao","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","Japan","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","1 101 038.1",""
"2016Q2","Mongolia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","South Korea","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","330 706.9",""
"2016Q2","India","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","481 768.4",""
"2016Q2","Iran","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","Sri Lanka","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","Brunei Darussalam","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","Cambodia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","Indonesia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","204 472.6",""
"2016Q2","Malaysia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","66 056.5",""
"2016Q2","Philippines","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","72 112.0",""
"2016Q2","Singapore","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","70 207.8",""
"2016Q2","Thailand","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","89 340.9",""
"2016Q2","Armenia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","Azerbaijan","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","Bahrain","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","Georgia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","Iraq","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","Israel","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","69 877.2",""
"2016Q2","Palestine","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","Qatar","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","Saudi Arabia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q2","Australia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","278 938.6",""
"2016Q2","New Zealand","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","39 997.6",""
"2016Q2","Samoa","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q3","European Union - 27 countries (from 2020)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","3 125 657.5",""
"2016Q3","European Union - 28 countries (2013-2020)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","3 705 552.4",""
"2016Q3","Euro area - 19 countries  (from 2015)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","2 691 533.5",""
"2016Q3","Belgium","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","104 750.0",""
"2016Q3","Bulgaria","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","13 206.9",""
"2016Q3","Czechia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","45 024.3",""
"2016Q3","Denmark","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","70 072.3",""
"2016Q3","Germany (until 1990 former territory of the FRG)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","788 980.0",""
"2016Q3","Estonia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","5 514.0",""
"2016Q3","Ireland","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","68 742.6",""
"2016Q3","Greece","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","45 767.2",""
"2016Q3","Spain","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","275 793.0",""
"2016Q3","France","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","545 506.0",""
"2016Q3","Croatia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","13 086.0",""
"2016Q3","Italy","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","421 948.1",""
"2016Q3","Cyprus","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","4 875.4",""
"2016Q3","Latvia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","6 572.0",""
"2016Q3","Lithuania","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","10 473.4",""
"2016Q3","Luxembourg","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","13 462.3",""
"2016Q3","Hungary","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","29 834.6",""
"2016Q3","Malta","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","2 778.5",""
"2016Q3","Netherlands","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","174 235.0",""
"2016Q3","Austria","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","88 843.8",""
"2016Q3","Poland","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","105 076.3",""
"2016Q3","Portugal","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","47 638.6",""
"2016Q3","Romania","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","46 506.5",""
"2016Q3","Slovenia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","10 371.1",""
"2016Q3","Slovakia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","21 186.4",""
"2016Q3","Finland","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","54 096.0",""
"2016Q3","Sweden","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","111 312.6",""
"2016Q3","United Kingdom","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","581 709.5",""
"2016Q3","Iceland","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","5 125.5",""
"2016Q3","Norway","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","80 461.2",""
"2016Q3","Switzerland","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","157 711.7",""
"2016Q3","Montenegro","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","1 291.3",""
"2016Q3","North Macedonia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","2 504.5",""
"2016Q3","Albania","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","2 675.4",""
"2016Q3","Serbia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","9 403.5",""
"2016Q3","Turkey","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","202 575.3",""
"2016Q3","Belarus","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q3","Bosnia and Herzegovina","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","4 147.6",""
"2016Q3","Kosovo (under United Nations Security Council Resolution 1244/99)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","1 695.7",""
"2016Q3","Moldova","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q3","Russia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","308 326.9",""
"2016Q3","Ukraine","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q3","Mauritius","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q3","Rwanda","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q3","Seychelles","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q3","Egypt","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q3","Morocco","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q3","Botswana","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q3","Namibia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q3","South Africa","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","70 320.1",""
"2016Q3","Cabo Verde","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q3","Nigeria","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q3","Canada","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","364 244.3",""
"2016Q3","United States","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","4 246 586.1",""
"2016Q3","Dominican Republic","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q3","Jamaica","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q3","Costa Rica","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q3","El Salvador","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q3","Guatemala","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q3","Honduras","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q3","Mexico","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","240 914.1",""
"2016Q3","Nicaragua","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q3","Argentina","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","127 827.5",""
"2016Q3","Bolivia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q3","Brazil","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","435 410.4",""
"2016Q3","Chile","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q3","Colombia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q3","Ecuador","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q3","Paraguay","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q3","Peru","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q3","Uruguay","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q3","Kazakhstan","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q3","Kyrgyzstan","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2016Q3","China including Hong Kong","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","2 557 572.8",""
"2016Q3","Hong Kong","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","73 470.2",""
"2016Q3","Macao","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
