"TIME","GEO","S_ADJ","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2019Q3","Netherlands","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","199.281,0","p"
"2019Q3","Austria","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","98.974,2",""
"2019Q3","Poland","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","568.172,8",""
"2019Q3","Portugal","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","54.200,8","p"
"2019Q3","Romania","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","290.460,8","p"
"2019Q3","Slovenia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","12.488,9",""
"2019Q3","Slovakia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","24.513,3",""
"2019Q3","Finland","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","59.836,0",""
"2019Q3","Sweden","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","1.208.196,0",""
"2019Q3","United Kingdom","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","552.691,0",""
"2019Q3","Iceland","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","792.160,2",""
"2019Q3","Norway","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","853.188,0",""
"2019Q3","Switzerland","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","181.516,2",""
"2019Q3","Montenegro","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","1.646,5",""
"2019Q3","North Macedonia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","176.796,8","p"
"2019Q3","Albania","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","426.525,9","p"
"2019Q3","Serbia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","1.402.128,2",""
"2019Q3","Turkey","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","1.158.060,4",""
"2019Q3","Belarus","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","36.170,1",""
"2019Q3","Bosnia and Herzegovina","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","9.426,7",""
"2019Q3","Kosovo (under United Nations Security Council Resolution 1244/99)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","1.967,4","p"
"2019Q3","Moldova","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","64.410,4",""
"2019Q3","Russia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","28.875.419,0",""
"2019Q3","Ukraine","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","1.111.862,0",""
"2019Q3","Mauritius","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","123.165,0",""
"2019Q3","Rwanda","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q3","Seychelles","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q3","Egypt","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q3","Morocco","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q3","Botswana","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q3","Namibia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q3","South Africa","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","1.294.510,0",""
"2019Q3","Cabo Verde","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q3","Nigeria","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q3","Canada","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","603.492,0",""
"2019Q3","United States","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","5.415.390,0",""
"2019Q3","Dominican Republic","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q3","Jamaica","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q3","Costa Rica","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","8.848.485,0",""
"2019Q3","El Salvador","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","6.711,0",""
"2019Q3","Guatemala","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q3","Honduras","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q3","Mexico","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","6.068.064,0",""
"2019Q3","Nicaragua","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q3","Argentina","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","5.571.814,0",""
"2019Q3","Bolivia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q3","Brazil","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","1.884.003,0",""
"2019Q3","Chile","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","48.370.574,0",""
"2019Q3","Colombia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","271.190.778,0",""
"2019Q3","Ecuador","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","27.054,8",""
"2019Q3","Paraguay","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","57.584.513,0",""
"2019Q3","Peru","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q3","Uruguay","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q3","Kazakhstan","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q3","Kyrgyzstan","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q3","China including Hong Kong","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","25.220.870,0",""
"2019Q3","Hong Kong","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","719.326,0",""
"2019Q3","Macao","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","105.766,0",""
"2019Q3","Japan","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","137.657.000,0",""
"2019Q3","Mongolia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q3","South Korea","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","487.177.000,0",""
"2019Q3","India","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","49.206.939,0",""
"2019Q3","Iran","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q3","Sri Lanka","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q3","Brunei Darussalam","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q3","Cambodia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q3","Indonesia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","4.067.378.000,0",""
"2019Q3","Malaysia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q3","Philippines","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","4.729.028,4",""
"2019Q3","Singapore","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","127.910,5",""
"2019Q3","Thailand","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","4.175.125,0",""
"2019Q3","Armenia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","1.835.351,0",""
"2019Q3","Azerbaijan","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q3","Bahrain","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q3","Georgia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","13.446,5",""
"2019Q3","Iraq","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q3","Israel","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","354.791,0",""
"2019Q3","Palestine","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q3","Qatar","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q3","Saudi Arabia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","745.369,3",""
"2019Q3","Australia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","504.197,0",""
"2019Q3","New Zealand","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","77.116,0",""
"2019Q3","Samoa","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","581,9",""
"2019Q4","European Union - 27 countries (from 2020)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","3.643.945,1",""
"2019Q4","European Union - 28 countries (2013-2020)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","4.304.362,1",""
"2019Q4","Euro area - 19 countries  (from 2015)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","3.093.872,9",""
"2019Q4","Belgium","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","126.397,0",""
"2019Q4","Bulgaria","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","33.276,0",""
"2019Q4","Czechia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","1.509.438,0",""
"2019Q4","Denmark","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","603.167,9",""
"2019Q4","Germany (until 1990 former territory of the FRG)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","886.140,0",""
"2019Q4","Estonia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","7.455,8",""
"2019Q4","Ireland","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","92.966,4",""
"2019Q4","Greece","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","45.741,2","p"
"2019Q4","Spain","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","324.901,0","p"
"2019Q4","France","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","623.752,0",""
"2019Q4","Croatia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","99.312,2","p"
"2019Q4","Italy","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","474.037,5",""
"2019Q4","Cyprus","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","5.601,6",""
"2019Q4","Latvia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","8.033,3",""
"2019Q4","Lithuania","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","12.818,0",""
"2019Q4","Luxembourg","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","16.972,1",""
"2019Q4","Hungary","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","13.179.329,0","p"
"2019Q4","Malta","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","3.439,2",""
"2019Q4","Netherlands","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","207.914,0","p"
"2019Q4","Austria","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","103.682,0",""
"2019Q4","Poland","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","639.989,3",""
"2019Q4","Portugal","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","54.851,1","p"
"2019Q4","Romania","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","321.360,6","p"
"2019Q4","Slovenia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","12.461,7",""
"2019Q4","Slovakia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","24.176,8",""
"2019Q4","Finland","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","62.535,0",""
"2019Q4","Sweden","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","1.316.069,0",""
"2019Q4","United Kingdom","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","568.911,0",""
"2019Q4","Iceland","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","791.858,3",""
"2019Q4","Norway","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","933.847,0",""
"2019Q4","Switzerland","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","185.791,4",""
"2019Q4","Montenegro","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","1.252,9",""
"2019Q4","North Macedonia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","185.513,4","p"
"2019Q4","Albania","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","421.518,2","p"
"2019Q4","Serbia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","1.471.353,7",""
"2019Q4","Turkey","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","1.208.300,5",""
"2019Q4","Belarus","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","35.016,4",""
"2019Q4","Bosnia and Herzegovina","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","9.039,6",""
"2019Q4","Kosovo (under United Nations Security Council Resolution 1244/99)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","1.867,0","p"
"2019Q4","Moldova","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","54.967,2",""
"2019Q4","Russia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","29.815.599,0",""
"2019Q4","Ukraine","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","1.114.902,0",""
"2019Q4","Mauritius","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","133.618,0",""
"2019Q4","Rwanda","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q4","Seychelles","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q4","Egypt","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q4","Morocco","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q4","Botswana","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q4","Namibia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q4","South Africa","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","1.313.452,0",""
"2019Q4","Cabo Verde","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q4","Nigeria","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q4","Canada","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","599.001,0",""
"2019Q4","United States","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","5.528.336,0",""
"2019Q4","Dominican Republic","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q4","Jamaica","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q4","Costa Rica","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","9.396.549,0",""
"2019Q4","El Salvador","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","7.089,7",""
"2019Q4","Guatemala","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q4","Honduras","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q4","Mexico","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","6.223.540,0",""
"2019Q4","Nicaragua","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q4","Argentina","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","6.294.986,0",""
"2019Q4","Bolivia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q4","Brazil","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","1.923.021,0",""
"2019Q4","Chile","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","51.559.493,0",""
"2019Q4","Colombia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","290.266.720,0",""
"2019Q4","Ecuador","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","27.080,0",""
"2019Q4","Paraguay","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","63.807.089,9",""
"2019Q4","Peru","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q4","Uruguay","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q4","Kazakhstan","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q4","Kyrgyzstan","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q4","China including Hong Kong","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","27.801.970,0",""
"2019Q4","Hong Kong","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","744.207,0",""
"2019Q4","Macao","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q4","Japan","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","144.860.100,0",""
"2019Q4","Mongolia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q4","South Korea","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","497.064.800,0",""
"2019Q4","India","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","51.732.336,0",""
"2019Q4","Iran","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q4","Sri Lanka","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q4","Brunei Darussalam","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q4","Cambodia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q4","Indonesia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","4.018.844.400,0",""
"2019Q4","Malaysia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2019Q4","Philippines","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","5.507.176,6",""
"2019Q4","Singapore","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","128.661,2",""
"2019Q4","Thailand","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","4.334.846,0",""
"2019Q4","Armenia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices","1.998.711,5",""
"2019Q4","Azerbaijan","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million units of national currency","Gross domestic product at market prices",":",""
